id,years_experience,technical_skills,num_skills,previous_domains,preferred_role,current_salary,education_level,has_certifications,location_preference,last_job_duration,it_state
182,7.2,"Node.js,Linux,JavaScript,C++",4,Web Development,Systems Engineer,152129,Masters,True,Remote,2.4,Utah
183,6.6,"React,Docker,REST API,Python,MongoDB",5,"Web Development,Mobile Development,Database Administration",Software Engineer,148272,PhD,True,Hybrid,2.7,Oregon
184,4.1,"Docker,React,Python,Java,JavaScript,Ruby",6,Web Development,DevOps Engineer,126326,PhD,False,On-site,3.0,Washington
185,4.7,"TensorFlow,Git,Docker,Linux,Go,React,AWS,SQL",8,"Web Development,Network Engineering,Data Science",Data Scientist,129810,Bachelors,False,Remote,3.1,New York
186,5.5,"React,Node.js,Python,REST API,Java,Git",6,"Cloud Computing,Security",Database Administrator,122034,Masters,False,On-site,3.8,Illinois
187,5.2,"SQL,Node.js,JavaScript,MongoDB,AWS,TensorFlow,React",7,Cloud Computing,Data Scientist,133879,Bachelors,False,Hybrid,2.0,Massachusetts
188,7.3,"Linux,AWS,JavaScript,C++",4,Cloud Computing,DevOps Engineer,130627,Bachelors,True,Remote,1.9,Arizona
189,4.4,"MongoDB,JavaScript,C++,Python",4,"Mobile Development,Database Administration,DevOps",DevOps Engineer,123086,Bachelors,True,Hybrid,1.7,North Carolina
190,3.2,"JavaScript,Git,React,C++,Java,Linux",6,Machine Learning,Security Analyst,112621,PhD,True,Hybrid,2.9,California
191,3.8,"Azure,PyTorch,AWS,Git",4,"Data Science,Security",Network Administrator,113572,Masters,False,Hybrid,2.1,Georgia
192,4.9,"Docker,Java,Microservices,JavaScript,AWS,Python,React,Git",8,Systems Architecture,Software Engineer,133125,Bachelors,True,Remote,3.6,Florida
193,2.8,"React,AWS,TensorFlow,JavaScript,REST API",5,"Systems Architecture,Database Administration",Data Scientist,104947,Bachelors,False,On-site,2.0,Virginia
194,2.3,"JavaScript,Git,SQL",3,"Security,Web Development,Mobile Development",ML Engineer,81162,Bachelors,False,Hybrid,2.0,Illinois
195,2.1,"React,PyTorch,JavaScript",3,"Mobile Development,Web Development",DevOps Engineer,93875,Masters,True,Remote,2.7,Colorado
196,7.1,"JavaScript,Ruby,Kubernetes,Microservices,C++,REST API",6,"Systems Architecture,Network Engineering,Data Science",Security Analyst,153626,Bachelors,True,On-site,2.7,Washington
197,4.2,"Git,AWS,PyTorch,React,Azure,Java",6,"Database Administration,Network Engineering",DevOps Engineer,129214,Bachelors,True,Hybrid,1.2,Massachusetts
198,5.2,"AWS,Azure,REST API,Java,JavaScript,Git",6,"Web Development,Network Engineering",Software Engineer,133212,Masters,False,Remote,1.3,Colorado
199,3.5,"Microservices,Go,Git,SQL",4,"Web Development,Database Administration",Network Administrator,105951,Bachelors,False,Remote,2.1,California
200,4.0,"SQL,Git,React,MongoDB,Node.js,AWS,PyTorch",7,"Cloud Computing,Network Engineering",Systems Engineer,117176,Bachelors,False,Hybrid,1.9,Arizona
201,5.8,"JavaScript,Docker,C++,React,Ruby",5,Machine Learning,Full Stack Developer,129249,Bachelors,False,Remote,3.0,Colorado
202,5.8,"SQL,Node.js,MongoDB,JavaScript,Kubernetes,React",6,"DevOps,Cloud Computing,Web Development",Software Engineer,142533,Bachelors,True,Hybrid,2.7,Arizona
203,6.3,"Kubernetes,Java,Python,REST API,AWS",5,Mobile Development,Software Engineer,137673,Bachelors,True,Hybrid,2.5,North Carolina
204,5.5,"REST API,Linux,Node.js",3,"Database Administration,Network Engineering",Security Analyst,110909,Masters,False,Hybrid,2.1,North Carolina
205,4.8,"Go,Git,MongoDB,Linux,React,SQL,Java",7,"Web Development,Data Science,Cloud Computing",Software Engineer,127544,Bachelors,True,On-site,1.9,Utah
206,6.9,"AWS,SQL,JavaScript,Node.js,Azure,Linux",6,"Cloud Computing,DevOps",Database Administrator,158487,Bachelors,True,Remote,1.1,New York
207,2.1,"Docker,Microservices,Git,Kubernetes,TensorFlow",5,"Mobile Development,Web Development",Data Scientist,86907,Bachelors,True,Remote,2.6,Illinois
208,3.6,"REST API,Ruby,AWS",3,Data Science,Database Administrator,105005,Bachelors,True,On-site,3.0,Arizona
209,4.7,"Node.js,Python,SQL,AWS,Ruby",5,"Security,Machine Learning,Data Science",DevOps Engineer,127253,Bachelors,True,Remote,3.3,California
210,3.4,"REST API,Node.js,Linux,Java,TensorFlow,SQL,JavaScript",7,"Systems Architecture,Database Administration",Data Scientist,122242,Bachelors,True,Hybrid,3.9,Georgia
211,4.3,"JavaScript,Docker,SQL,Java,TensorFlow",5,"Web Development,Cloud Computing,Data Science",Security Analyst,119984,Bachelors,True,On-site,1.1,New York
212,4.0,"Kubernetes,PyTorch,AWS,Docker,React,Azure,Node.js",7,Web Development,Software Engineer,113214,Masters,True,Remote,3.7,Georgia
213,6.9,"JavaScript,C++,Java,Python,React,AWS,Ruby",7,Network Engineering,Software Engineer,140660,Masters,False,On-site,2.1,Utah
214,3.4,"Go,Java,SQL,MongoDB,C++,Python,AWS,JavaScript",8,Database Administration,Software Engineer,119465,Bachelors,True,On-site,2.7,Massachusetts
215,7.8,"Node.js,Java,MongoDB,Linux,JavaScript,SQL,Git",7,Web Development,Full Stack Developer,151259,Bachelors,True,Remote,3.1,North Carolina
216,5.4,"Java,Go,Node.js",3,"Systems Architecture,DevOps",Full Stack Developer,118137,Masters,True,Hybrid,2.6,Massachusetts
217,6.8,"Microservices,Linux,TensorFlow,Azure,Git,React",6,Machine Learning,ML Engineer,162227,Bachelors,False,On-site,1.3,Virginia
218,4.9,"SQL,Go,Git,C++,MongoDB,REST API",6,Database Administration,Security Analyst,129381,Bachelors,False,Hybrid,3.8,Georgia
219,4.1,"Microservices,Azure,Kubernetes,REST API,Java,JavaScript,C++",7,"Mobile Development,Data Science",Software Engineer,125730,Bachelors,True,Hybrid,2.8,Virginia
220,4.1,"C++,Azure,MongoDB,JavaScript,Java,Git",6,"Cloud Computing,Network Engineering",Full Stack Developer,130727,Bachelors,True,Hybrid,1.6,Colorado
221,7.4,"Go,C++,PyTorch,AWS,JavaScript,Linux,Kubernetes",7,"Systems Architecture,Web Development,Security",Systems Engineer,172619,Masters,True,Remote,3.7,Colorado
222,2.2,"REST API,JavaScript,Java,Linux,SQL,Microservices,Git,AWS",8,"Web Development,Mobile Development,Data Science",Software Engineer,107164,Masters,False,Hybrid,3.5,Oregon
223,3.7,"Git,Docker,Node.js",3,Mobile Development,DevOps Engineer,99104,Masters,False,Hybrid,1.4,Texas
224,7.2,"JavaScript,Kubernetes,Microservices,Azure",4,"Mobile Development,Data Science,Network Engineering",Full Stack Developer,134776,Bachelors,False,On-site,2.5,Colorado
225,2.7,"Node.js,Python,JavaScript",3,"Network Engineering,Cloud Computing,Data Science",ML Engineer,88944,Bachelors,True,Remote,2.8,Utah
226,4.7,"Linux,Git,SQL,AWS,Java,Azure",6,Cloud Computing,Data Scientist,122351,Bachelors,True,Hybrid,3.5,Illinois
227,7.7,"MongoDB,AWS,Python,Azure,Git,Node.js,JavaScript",7,"Cloud Computing,Web Development",Software Engineer,171506,Bachelors,True,Hybrid,1.7,Illinois
228,2.4,"React,Docker,Node.js,Git",4,"Data Science,Cloud Computing",Full Stack Developer,92582,Masters,True,Hybrid,2.7,Colorado
229,4.7,"Node.js,Git,Java,MongoDB,AWS",5,Cloud Computing,Software Engineer,122564,Masters,True,Hybrid,3.8,Florida
230,7.1,"React,Docker,Ruby,Microservices,Linux",5,Web Development,ML Engineer,160203,Bachelors,True,On-site,1.4,Utah
231,2.6,"Java,MongoDB,SQL,AWS,TensorFlow,REST API,Docker,React",8,"Cloud Computing,Mobile Development,DevOps",Network Administrator,108010,Bachelors,False,Hybrid,2.0,Washington
232,3.0,"React,MongoDB,Git,C++,Python",5,Machine Learning,Full Stack Developer,113880,Bachelors,True,Remote,2.4,Utah
233,2.9,"Azure,Java,JavaScript",3,Mobile Development,Full Stack Developer,89659,Masters,True,Remote,2.4,New York
234,2.3,"REST API,C++,Docker,JavaScript,AWS,SQL,TensorFlow,Python",8,Machine Learning,Full Stack Developer,107278,Bachelors,True,Hybrid,3.9,Virginia
235,4.5,"Node.js,Microservices,Docker,SQL,Linux,AWS,Python,REST API",8,Mobile Development,Systems Engineer,131492,Bachelors,True,Remote,1.6,Georgia
236,7.1,"REST API,AWS,Kubernetes",3,Data Science,Systems Engineer,141718,Bachelors,True,On-site,2.4,North Carolina
237,2.9,"Linux,Docker,TensorFlow,Python",4,Web Development,Cloud Architect,97314,Masters,True,Remote,3.7,Utah
238,3.3,"Kubernetes,AWS,Linux,Node.js,React,Git,MongoDB,SQL",8,Machine Learning,Systems Engineer,130953,Bachelors,True,On-site,3.8,Florida
239,2.9,"JavaScript,Java,Linux",3,"Database Administration,Web Development",Database Administrator,98877,Bachelors,True,On-site,1.4,New York
240,7.5,"REST API,React,Git,Ruby,JavaScript",5,"Web Development,Systems Architecture,DevOps",Database Administrator,155971,Bachelors,False,On-site,1.5,Oregon
241,5.5,"Git,Go,Java,Node.js",4,Cloud Computing,Software Engineer,121455,Masters,True,Hybrid,3.3,California
242,7.2,"Go,React,AWS,PyTorch,REST API,Git",6,Cloud Computing,Software Engineer,138746,Bachelors,True,Hybrid,2.6,Arizona
243,3.5,"PyTorch,Microservices,Linux,REST API,AWS,JavaScript",6,"Web Development,Network Engineering,Machine Learning",Full Stack Developer,105749,Masters,True,Remote,2.9,Texas
244,5.2,"C++,AWS,REST API",3,"Mobile Development,Machine Learning,Web Development",Network Administrator,105560,Bachelors,True,Hybrid,3.2,Utah
245,4.4,"AWS,Kubernetes,C++,Linux,JavaScript,Azure",6,"Database Administration,Data Science,Machine Learning",Database Administrator,121283,Bachelors,False,Remote,3.3,Colorado
246,5.4,"Linux,AWS,Microservices",3,Data Science,ML Engineer,114230,Bachelors,True,Remote,1.9,New York
247,3.7,"TensorFlow,JavaScript,Node.js,Git",4,Data Science,Data Scientist,113923,Masters,True,On-site,3.9,Utah
248,3.0,"Linux,MongoDB,Git,Python",4,DevOps,Network Administrator,92234,Bachelors,True,Hybrid,2.1,Utah
249,2.8,"Linux,Microservices,JavaScript,TensorFlow,REST API,Git,Java",7,"Web Development,Data Science",Security Analyst,106690,Bachelors,False,Hybrid,2.4,Illinois
250,2.1,"Linux,JavaScript,Microservices",3,"Web Development,Mobile Development",Network Administrator,80879,PhD,False,Hybrid,2.5,Florida
251,7.0,"Go,Microservices,AWS,PyTorch,REST API,Java,JavaScript",7,"Web Development,Mobile Development",Security Analyst,155329,Masters,True,Remote,1.6,Massachusetts
252,4.0,"Go,Java,TensorFlow",3,"Systems Architecture,DevOps,Database Administration",DevOps Engineer,97745,Masters,True,Hybrid,3.0,Oregon
253,4.9,"Docker,Python,SQL,Kubernetes,Microservices",5,Data Science,Systems Engineer,114479,Bachelors,True,On-site,1.4,North Carolina
254,3.2,"React,Git,REST API,Python,Node.js,TensorFlow,MongoDB,Java",8,Database Administration,Cloud Architect,125299,Masters,True,On-site,2.6,North Carolina
255,2.2,"JavaScript,Docker,Ruby,REST API",4,Mobile Development,Systems Engineer,85141,Masters,True,On-site,2.7,Illinois
256,3.7,"SQL,Docker,Ruby",3,"Mobile Development,Data Science",Full Stack Developer,92932,Bachelors,True,Hybrid,3.0,Massachusetts
257,7.8,"SQL,React,MongoDB,Java,Go",5,Data Science,Full Stack Developer,167742,Bachelors,True,Remote,1.0,New York
258,5.7,"Git,Go,AWS,SQL,Python",5,"Cloud Computing,Network Engineering,Data Science",ML Engineer,137192,PhD,True,Hybrid,3.2,Florida
259,3.3,"Ruby,Docker,SQL",3,"Machine Learning,Database Administration",Full Stack Developer,92084,Masters,True,Hybrid,3.6,New York
260,4.0,"Azure,Kubernetes,Git,Node.js",4,DevOps,ML Engineer,111413,Bachelors,True,Hybrid,1.8,California
261,7.5,"Java,PyTorch,SQL,Node.js,C++",5,"DevOps,Network Engineering",Systems Engineer,154780,Masters,False,Hybrid,3.2,California
262,2.9,"AWS,Kubernetes,Git,Linux,Node.js,SQL,Microservices,PyTorch",8,Data Science,Full Stack Developer,122601,Masters,False,Remote,3.6,Florida
263,4.2,"Java,Node.js,MongoDB,JavaScript,React,AWS",6,Web Development,Software Engineer,131324,Bachelors,True,Hybrid,1.0,North Carolina
264,3.4,"Linux,AWS,Microservices,REST API,Node.js",5,"Database Administration,DevOps,Cloud Computing",Software Engineer,100255,Bachelors,True,Hybrid,2.3,Oregon
265,7.0,"JavaScript,Node.js,React",3,"Mobile Development,Systems Architecture,Database Administration",Cloud Architect,143817,PhD,True,Hybrid,1.9,Washington
266,3.2,"REST API,Python,Linux,Azure,React",5,"Systems Architecture,Web Development",Full Stack Developer,97771,Bachelors,True,Remote,1.1,Georgia
267,5.1,"TensorFlow,Docker,MongoDB,Kubernetes,JavaScript,SQL,Python",7,"Mobile Development,DevOps",Network Administrator,137103,Bachelors,True,On-site,3.0,Texas
268,3.7,"Docker,JavaScript,REST API,Node.js,SQL",5,Network Engineering,Software Engineer,108091,Bachelors,True,Hybrid,2.2,California
269,2.2,"Node.js,REST API,PyTorch,C++",4,"Web Development,Cloud Computing,Data Science",Systems Engineer,88238,Bachelors,False,Remote,3.5,Texas
270,2.2,"Node.js,SQL,Python,MongoDB,Java,AWS,PyTorch,Linux",8,Cloud Computing,Database Administrator,122816,Bachelors,True,Hybrid,3.9,Texas
271,7.7,"React,C++,REST API,Java,SQL,AWS,MongoDB",7,"Web Development,Data Science,Cloud Computing",Database Administrator,158505,Masters,True,Remote,1.9,Illinois
272,7.4,"AWS,Git,Kubernetes,Docker,Python,Linux,JavaScript,React",8,"Data Science,Cloud Computing,DevOps",Full Stack Developer,158229,Bachelors,False,On-site,1.6,Virginia
273,6.8,"MongoDB,REST API,React,AWS,SQL,Linux",6,"Security,Mobile Development",DevOps Engineer,154446,Masters,True,Hybrid,1.5,Virginia
274,2.8,"Kubernetes,Go,PyTorch",3,"Security,Network Engineering",Network Administrator,92872,Bachelors,False,Hybrid,2.7,Texas
275,6.8,"Java,Linux,PyTorch,Microservices,JavaScript,SQL,Kubernetes,Node.js",8,Mobile Development,ML Engineer,156377,Bachelors,True,On-site,1.5,Colorado
276,6.5,"Node.js,Microservices,Git,C++,AWS,Docker",6,"Cloud Computing,DevOps,Network Engineering",Database Administrator,141362,Bachelors,False,On-site,2.6,Washington
277,2.1,"Docker,React,C++,Git",4,"Web Development,Systems Architecture,Data Science",Systems Engineer,85264,Bachelors,True,Remote,1.5,Oregon
278,4.0,"Python,SQL,PyTorch",3,"Web Development,Network Engineering,Cloud Computing",Cloud Architect,101366,Bachelors,True,Hybrid,2.9,Colorado
279,5.6,"SQL,JavaScript,Docker",3,Web Development,Security Analyst,124950,PhD,True,Hybrid,2.1,Virginia
280,6.3,"Docker,Kubernetes,Python,AWS,Microservices,Git,Linux",7,"Network Engineering,Machine Learning",ML Engineer,159842,Bachelors,True,Remote,2.2,Virginia
281,2.7,"Java,Docker,AWS,Azure",4,"Cloud Computing,Network Engineering,Web Development",DevOps Engineer,105387,Bachelors,True,Remote,1.5,Arizona
282,6.3,"Ruby,AWS,Java,C++,REST API,Node.js,SQL",7,"Database Administration,Web Development",ML Engineer,140562,Bachelors,True,Hybrid,1.3,Illinois
283,6.1,"Git,REST API,Azure,Linux,TensorFlow",5,Web Development,Network Administrator,149101,Bachelors,False,Hybrid,1.5,Oregon
284,2.5,"Git,Java,SQL,PyTorch,Microservices,Linux",6,Cloud Computing,Software Engineer,98064,Bachelors,False,Hybrid,2.1,Virginia
285,5.9,"AWS,SQL,Linux,React,Node.js,Git,REST API",7,"Mobile Development,Web Development,Cloud Computing",Database Administrator,154449,Masters,True,Hybrid,1.6,Texas
286,3.7,"Ruby,Azure,Kubernetes,Python,MongoDB,JavaScript,PyTorch,TensorFlow",8,"DevOps,Cloud Computing",Network Administrator,135004,PhD,True,Hybrid,1.9,Oregon
287,2.9,"REST API,JavaScript,Azure,React,Java,TensorFlow",6,Web Development,Network Administrator,99137,PhD,True,On-site,3.7,New York
288,5.6,"REST API,Java,JavaScript,Docker",4,"Web Development,DevOps,Mobile Development",ML Engineer,116151,Bachelors,True,Hybrid,1.0,Georgia
289,7.0,"Node.js,TensorFlow,Linux,React,SQL,Git",6,"Machine Learning,Security,Cloud Computing",Full Stack Developer,161701,Bachelors,True,Hybrid,3.8,Massachusetts
290,6.5,"Git,Python,Microservices",3,Systems Architecture,Network Administrator,131016,Masters,False,Remote,1.1,California
291,5.9,"React,Microservices,Python",3,"Cloud Computing,Security",Full Stack Developer,116668,Masters,False,Hybrid,3.3,Texas
292,4.7,"AWS,Git,Node.js,MongoDB",4,Cloud Computing,Full Stack Developer,110243,Bachelors,True,Hybrid,1.4,Washington
293,6.6,"Linux,SQL,Microservices",3,"Web Development,Security",Systems Engineer,123795,Bachelors,False,Hybrid,3.1,Virginia
294,5.2,"Go,Azure,Python,AWS,Node.js,Java,Linux",7,"Web Development,Mobile Development",Full Stack Developer,132516,Masters,False,Remote,2.8,Florida
295,4.3,"JavaScript,Go,REST API,Linux",4,Security,Full Stack Developer,103713,Masters,True,Remote,2.1,Texas
296,7.1,"Kubernetes,PyTorch,Azure",3,"Network Engineering,Mobile Development",Network Administrator,143919,Masters,True,Hybrid,2.7,Arizona
297,6.5,"Linux,Go,Git,SQL",4,"Data Science,Web Development",Full Stack Developer,144068,Masters,True,Remote,2.3,Oregon
298,5.8,"Azure,C++,Python,SQL",4,Systems Architecture,Software Engineer,131113,Masters,True,Remote,1.5,California
299,6.9,"JavaScript,REST API,C++,Ruby,React,Java",6,Systems Architecture,DevOps Engineer,146057,Bachelors,True,On-site,1.6,Massachusetts
300,4.5,"Java,AWS,Python,React",4,"Network Engineering,Web Development",Software Engineer,110536,Masters,True,Hybrid,1.1,New York
301,3.4,"Git,AWS,REST API,SQL,MongoDB,Go,Node.js,Java",8,"Mobile Development,Cloud Computing,Systems Architecture",DevOps Engineer,127910,Masters,False,On-site,2.5,North Carolina
302,6.9,"Linux,MongoDB,Node.js,REST API,Java",5,DevOps,Security Analyst,143079,Masters,True,Hybrid,1.1,Florida
303,6.2,"Azure,AWS,React,Python,Linux,REST API",6,Systems Architecture,Network Administrator,133044,Bachelors,False,Hybrid,3.7,Utah
304,4.8,"Java,Python,PyTorch,Go",4,"Mobile Development,Cloud Computing,Web Development",Data Scientist,129798,Bachelors,True,Remote,3.0,North Carolina
305,6.9,"Go,Microservices,Ruby,SQL",4,"Database Administration,Web Development,Network Engineering",Security Analyst,146246,Masters,False,Remote,1.7,Georgia
306,3.5,"Git,Node.js,Ruby,AWS,Kubernetes,REST API,SQL",7,"Web Development,Database Administration",Software Engineer,118937,PhD,True,Remote,1.2,Utah
307,6.0,"SQL,TensorFlow,JavaScript,REST API",4,"Cloud Computing,Data Science",Software Engineer,134712,Bachelors,True,Remote,3.8,Colorado
308,7.3,"REST API,Azure,SQL,Git,Java",5,"Cloud Computing,Network Engineering,Web Development",Software Engineer,158812,Masters,True,Hybrid,3.8,Texas
309,5.6,"C++,SQL,Git",3,Web Development,DevOps Engineer,124762,Masters,True,Remote,3.9,California
310,5.4,"React,Python,Microservices,Java,C++,MongoDB,Ruby",7,"DevOps,Cloud Computing",DevOps Engineer,130487,PhD,False,Remote,1.2,North Carolina
311,4.3,"Java,Python,React,Kubernetes,MongoDB,PyTorch",6,"Database Administration,Web Development",Software Engineer,116865,Masters,False,On-site,1.8,New York
312,7.7,"Java,Kubernetes,Python,Git,Node.js,MongoDB,JavaScript",7,"Cloud Computing,Mobile Development,Web Development",Full Stack Developer,147907,Bachelors,True,Remote,3.9,Colorado
313,4.4,"C++,Python,Kubernetes,Ruby,Go",5,"Security,Mobile Development,Database Administration",Data Scientist,108211,Masters,True,Hybrid,2.3,Florida
314,2.9,"React,Kubernetes,Git,Java,JavaScript,C++",6,"Data Science,Web Development,Machine Learning",Systems Engineer,106827,Masters,True,On-site,3.7,Florida
315,2.6,"Node.js,Docker,MongoDB,REST API,Git,React",6,"DevOps,Network Engineering,Data Science",DevOps Engineer,100729,Bachelors,False,On-site,2.1,New York
316,7.2,"Git,AWS,Linux,Node.js",4,Mobile Development,Software Engineer,138847,Bachelors,True,Hybrid,2.2,Arizona
317,3.9,"Go,Node.js,Ruby,Kubernetes",4,Web Development,DevOps Engineer,112061,Bachelors,True,Remote,2.5,Texas
318,6.4,"Kubernetes,Git,Docker,Python,Node.js,Ruby,PyTorch,JavaScript",8,Security,Database Administrator,161195,Bachelors,True,Hybrid,1.9,California
